Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,cluster_k5,PC1,PC2,PC1_3,PC2_3,PC3_3,TSNE1,TSNE2
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,860.475,3/10/2019,12:39,Credit card,819.5,4.761904762,40.975,6.0,0,2.827813000336892,-0.5178430452537593,2.827813000336892,-0.5178430452537593,0.024566383613892774,42.355373,9.244444
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,3/23/2019,15:59,Credit card,568.4,4.761904762,28.42,8.1,0,1.5207027539611002,0.7409179603002326,1.5207027539611002,0.7409179603002326,-0.10369972267738858,26.52037,-6.8987665
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,1/29/2019,14:26,Ewallet,587.6,4.761904762,29.38,9.0,0,1.6203623603307418,0.6266566945370059,1.6203623603307418,0.6266566945370059,-1.4025082045932118,41.923626,-7.8570533
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8,36.624,769.104,1/12/2019,18:22,Ewallet,732.48,4.761904762,36.624,6.0,0,2.374361198633656,-0.17793030117017533,2.374361198633656,-0.17793030117017533,0.6772394272481869,41.824444,16.044498
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,3/20/2019,11:32,Cash,845.64,4.761904762,42.282,9.8,0,2.8425039326504957,1.6945056106736498,2.8425039326504957,1.6945056106736498,-0.6002039649110245,45.800396,-1.5518391
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,3/23/2019,12:41,Cash,389.27,4.761904762,19.4635,8.5,1,0.45519648328845036,0.6442491573170746,0.45519648328845036,0.6442491573170746,-0.7038299096848624,10.486367,29.863333
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,1/14/2019,15:20,Ewallet,84.83,4.761904762,4.2415,8.8,4,-1.045309310159419,1.88160178767298,-1.045309310159419,1.88160178767298,1.0993813308811373,-11.35798,-37.54028
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2,7.163,150.423,2/12/2019,14:33,Ewallet,143.26,4.761904762,7.163,8.8,4,-0.8492522553861808,1.4660962087170286,-0.8492522553861808,1.4660962087170286,0.5159370033730154,-25.51474,26.50329
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,2/20/2019,15:29,Ewallet,75.38,4.761904762,3.769,9.5,3,-1.7208276952745238,1.3465608465903178,-1.7208276952745238,1.3465608465903178,-0.3969322615648696,-3.7327254,-26.029938
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.668,266.028,1/2/2019,16:19,Credit card,253.36,4.761904762,12.668,5.6,1,-0.07219041846804256,-1.3748307839526706,-0.07219041846804256,-1.3748307839526706,-0.7113625568959892,18.05821,-8.738403
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.921,40.341,2/2/2019,16:33,Cash,38.42,4.761904762,1.921,8.6,3,-1.9285515462105718,0.9910406476602249,-1.9285515462105718,0.9910406476602249,-0.016035876146510454,-31.538721,14.878322
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10,32.615,684.915,1/8/2019,19:07,Credit card,652.3,4.761904762,32.615,5.2,0,2.0346954408614977,-1.1624150199132406,2.0346954408614977,-1.1624150199132406,-0.09659726481355817,44.70448,8.968736
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,1/30/2019,14:43,Credit card,52.65,4.761904762,2.6325,5.8,2,-1.598271026445539,-1.3034383172025645,-1.598271026445539,-1.3034383172025645,-0.6713685933384077,-33.365124,-3.7039082
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,3/26/2019,19:28,Credit card,110.61,4.761904762,5.5305,8.0,1,-0.722652091727528,-0.6022377417973476,-0.722652091727528,-0.6022377417973476,-2.0854053995034882,14.276105,-12.141132
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,1/15/2019,20:44,Cash,568.61,4.761904762,28.4305,9.0,0,1.4573654956047695,1.2843757133348659,1.4573654956047695,1.2843757133348659,-0.24161072630085995,31.65652,-5.59837
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,93.744,3/14/2019,11:16,Ewallet,89.28,4.761904762,4.464,4.1,2,-1.435991009807294,-1.8250925484743363,-1.435991009807294,-1.8250925484743363,0.3643483782480221,-27.289316,0.59737396
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2/3/2019,10:31,Credit card,136.4,4.761904762,6.82,8.6,3,-1.1431260261728873,0.4175859928179229,-1.1431260261728873,0.4175859928179229,-1.1348765158190235,11.578264,-33.7142
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2/22/2019,12:30,Ewallet,174.2,4.761904762,8.71,7.0,1,-0.244250299383567,-1.1234973185854251,-0.244250299383567,-1.1234973185854251,-1.8537850017196091,8.001176,-9.381391
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,1/24/2019,15:05,Ewallet,366.4,4.761904762,18.32,8.4,4,0.3331896130644893,1.064851948702538,0.3331896130644893,1.064851948702538,0.1410537610306257,-5.823929,-34.121803
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.7305,267.3405,1/25/2019,18:30,Ewallet,254.61,4.761904762,12.7305,7.4,4,-0.08074611610721191,0.891537403203956,-0.08074611610721191,0.891537403203956,1.055339573258158,-15.806436,21.541988
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,3/9/2019,13:18,Credit card,778.32,4.761904762,38.916,6.2,0,2.624304959337997,0.01017287222262122,2.624304959337997,0.01017287222262122,0.6374831969407377,26.928286,25.859886
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,14.296,300.216,2/17/2019,15:28,Ewallet,285.92,4.761904762,14.296,4.9,1,0.1072114741408629,-1.672154123680309,0.1072114741408629,-1.672154123680309,-0.40119988947741536,10.502673,-3.8973637
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,1/11/2019,11:52,Cash,579.12,4.761904762,28.956,4.5,0,1.7158738593910259,-0.6777664557314736,1.7158738593910259,-0.6777664557314736,1.5413175345895753,23.152729,23.771032
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10,9.425,197.925,2/27/2019,18:24,Ewallet,188.5,4.761904762,9.425,5.6,1,-0.18838972643042506,-1.7033199634226857,-0.18838972643042506,-1.7033199634226857,-1.2926643209518203,12.363848,-0.30376804
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4,11.078,232.638,3/25/2019,15:19,Ewallet,221.56,4.761904762,11.078,8.0,3,-0.5529510039007143,0.6586566575826535,-0.5529510039007143,0.6586566575826535,-0.06539525725254541,-8.845815,12.144715
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,2/11/2019,10:38,Credit card,772.0,4.761904762,38.6,5.6,0,2.65527428512288,-0.8417236886681227,2.65527428512288,-0.8417236886681227,-0.06790385553296865,29.514944,12.713599
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,1/31/2019,15:12,Credit card,721.3,4.761904762,36.065,4.2,0,2.37499386260375,-1.5598349913038159,2.37499386260375,-1.5598349913038159,0.3040166147998034,33.008583,25.942036
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8,25.552,536.592,1/20/2019,17:48,Ewallet,511.04,4.761904762,25.552,9.9,1,1.1595126849617565,1.3050321518189907,1.1595126849617565,1.3050321518189907,-1.191822060240111,22.868572,-2.3117216
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,3/26/2019,11:07,Ewallet,53.45,4.761904762,2.6725,7.6,3,-1.6424300071612328,-0.38372439839385786,-1.6424300071612328,-0.38372439839385786,-1.1789728930552943,-23.124172,0.52227134
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233.1,1/20/2019,15:48,Credit card,222.0,4.761904762,11.1,6.6,2,-0.5379775246692414,-0.01994198458272735,-0.5379775246692414,-0.01994198458272735,0.4424574885181608,-29.149881,-14.129837
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,3/5/2019,19:40,Ewallet,763.68,4.761904762,38.184,4.7,0,2.598312859065084,-0.8048999491426262,2.598312859065084,-0.8048999491426262,1.0476225893247102,26.918291,22.271688
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,1/5/2019,20:30,Credit card,228.18,4.761904762,11.409,9.8,4,-0.39597316269870575,1.9822927494708324,-0.39597316269870575,1.9822927494708324,0.08582239113153346,-12.782809,28.771597
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,4.107,86.247,2/13/2019,13:59,Cash,82.14,4.761904762,4.107,6.3,2,-1.3459642962359466,-0.9911979076877862,-1.3459642962359466,-0.9911979076877862,-0.8211502120818321,-1.0182505,-1.0409024
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,3/16/2019,18:51,Cash,382.56,4.761904762,19.128,7.9,4,0.6610620719690232,1.2094756363136547,0.6610620719690232,1.2094756363136547,0.9025782741265574,-1.7974591,27.069456
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,1/15/2019,17:24,Cash,68.58,4.761904762,3.429,7.7,3,-1.4130659110245078,-0.40707945620647307,-1.4130659110245078,-0.40707945620647307,-1.4008448524137762,-8.005135,2.844436
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,19.108,401.268,2/26/2019,11:58,Ewallet,382.16,4.761904762,19.108,4.5,4,0.7577470009459855,-0.516392436120659,0.7577470009459855,-0.516392436120659,1.9495712405810763,-14.022351,14.450331
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,2/27/2019,19:01,Credit card,601.09,4.761904762,30.0545,8.0,0,1.6987181096433104,0.78109846605826,1.6987181096433104,0.78109846605826,0.028065267363281236,29.439283,-1.4037005
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,2/17/2019,16:50,Ewallet,475.93,4.761904762,23.7965,5.7,0,1.0613937131377753,-0.6494093385277805,1.0613937131377753,-0.6494093385277805,0.3393151971337097,19.815256,8.513746
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,55.041,2/6/2019,10:22,Credit card,52.42,4.761904762,2.621,6.3,2,-1.6148509601486292,0.07244106903069818,-1.6148509601486292,0.07244106903069818,0.9449181309598942,-12.1548815,23.75003
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.565,137.865,1/17/2019,16:46,Cash,131.3,4.761904762,6.565,6.0,4,-0.968152300657118,0.06990673254347288,-0.968152300657118,0.06990673254347288,1.298561644928029,-22.56421,-11.480208
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,7.215,151.515,1/22/2019,18:08,Credit card,144.3,4.761904762,7.215,8.0,3,-1.0770822192482423,0.14237197273688632,-1.0770822192482423,0.14237197273688632,-0.9196097571199141,11.574875,-33.93772
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,3/5/2019,18:02,Credit card,457.17,4.761904762,22.8585,4.2,0,0.9420445684902562,-1.374517270517282,0.9420445684902562,-1.374517270517282,0.7788714187792852,43.63762,6.753688
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1,4.669,98.049,1/3/2019,13:07,Cash,93.38,4.761904762,4.669,9.6,4,-0.8700970803850735,2.4028674795795704,-0.8700970803850735,2.4028674795795704,1.0799287737962349,-8.348296,-37.408062
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,3/20/2019,17:52,Cash,126.25,4.761904762,6.3125,6.1,2,-1.159391752591382,-0.8336677570939515,-1.159391752591382,-0.8336677570939515,-0.2712251991917507,-13.408399,-10.514861
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,1/31/2019,20:32,Ewallet,790.83,4.761904762,39.5415,5.6,0,2.67386637419645,-0.5366421437920684,2.67386637419645,-0.5366421437920684,0.5069063753798472,42.088333,15.734235
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2/19/2019,19:24,Cash,174.4,4.761904762,8.72,8.3,1,-0.6152416128404319,-0.07454249145926442,-0.6152416128404319,-0.07454249145926442,-1.6424616814651287,-4.032293,-6.0113306
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4,18.952,397.992,2/11/2019,16:06,Ewallet,379.04,4.761904762,18.952,7.8,4,0.6335879819898698,1.1485382016861103,0.6335879819898698,1.1485382016861103,0.9319335540824566,-10.167525,17.451414
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,1.531,32.151,2/5/2019,14:14,Credit card,30.62,4.761904762,1.531,4.1,2,-2.004407982065991,-1.3829437332212735,-2.004407982065991,-1.3829437332212735,1.1319832530945122,-31.553787,-0.03456534
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,3/3/2019,17:36,Cash,352.08,4.761904762,17.604,8.8,1,0.35592830929842734,0.4430113194667222,0.35592830929842734,0.4430113194667222,-1.3681105742628001,1.2034826,18.330103
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,2/24/2019,13:08,Ewallet,50.8,4.761904762,2.54,4.1,2,-1.5776471378661945,-2.140539048047649,-1.5776471378661945,-2.140539048047649,-0.1517129407774787,-28.496826,0.27403626
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,2/4/2019,16:09,Credit card,522.06,4.761904762,26.103,9.0,0,1.1653842531389542,1.182337674636596,1.1653842531389542,1.182337674636596,-0.4570758749532797,38.991894,-8.297916
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2/19/2019,11:33,Ewallet,575.12,4.761904762,28.756,5.5,0,1.538469039494829,-0.7092955507060182,1.538469039494829,-0.7092955507060182,0.3476710674264332,19.708502,17.975178
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,1/23/2019,10:18,Credit card,54.95,4.761904762,2.7475,9.3,3,-1.694686976014712,0.4975253333552497,-1.694686976014712,0.4975253333552497,-1.7264088923645209,9.582983,-33.86404
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,1/14/2019,10:55,Credit card,181.41,4.761904762,9.0705,5.6,2,-0.7283350700729329,-0.3399424945066986,-0.7283350700729329,-0.3399424945066986,1.0582769186284906,-29.507853,-14.030822
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,1/17/2019,15:15,Ewallet,412.37,4.761904762,20.6185,9.7,1,0.5447047493817504,1.3001579537855088,0.5447047493817504,1.3001579537855088,-0.9776382062780928,44.588913,-7.031707
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,3/3/2019,20:06,Credit card,46.41,4.761904762,2.3205,4.0,2,-1.7424480545673342,-1.0987157608017464,-1.7424480545673342,-1.0987157608017464,1.617445450185649,-28.164602,-23.553093
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,2/15/2019,20:21,Credit card,274.2,4.761904762,13.71,9.2,4,-0.20922194974285255,1.4807541556015944,-0.20922194974285255,1.4807541556015944,-0.023537067015750045,7.6536703,-24.001587
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,1/15/2019,13:48,Credit card,973.7,4.761904762,48.685,4.9,0,3.6214597424289554,-0.8760149700229418,3.6214597424289554,-0.8760149700229418,0.5956284488442419,28.30563,23.382868
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2/27/2019,12:52,Credit card,648.2,4.761904762,32.41,9.3,0,1.882615219293255,1.5864601566456873,1.882615219293255,1.5864601566456873,-0.10598416462108208,36.151306,-7.910283
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,2/26/2019,12:28,Credit card,93.22,4.761904762,4.661,6.6,2,-1.4230502461666017,-0.0016233560056980526,-1.4230502461666017,-0.0016233560056980526,0.5077436199772208,-41.36843,7.3985023
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,3/15/2019,16:26,Ewallet,54.36,4.761904762,2.718,4.3,2,-1.8893666851047282,-1.3460406690135378,-1.8893666851047282,-1.3460406690135378,0.9044030391004173,-23.477829,-28.77394
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,1/24/2019,13:24,Cash,60.87,4.761904762,3.0435,5.5,2,-1.3812604490506946,-0.24924484633606567,-1.3812604490506946,-0.24924484633606567,1.439469361350519,-23.247574,10.223613
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,12.245,257.145,2/22/2019,15:15,Cash,244.9,4.761904762,12.245,8.1,1,0.085144643001331,-0.43858919496889576,0.085144643001331,-0.43858919496889576,-1.9899831590814383,11.312959,-13.059948
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,97.419,3/15/2019,10:50,Credit card,92.78,4.761904762,4.639,9.8,4,-0.9014153181628071,2.48455841006878,-0.9014153181628071,2.48455841006878,0.9575893880915207,-8.38571,-39.133938
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,2/11/2019,18:38,Ewallet,433.45,4.761904762,21.6725,9.4,4,0.7739725360412189,1.7444242955265927,0.7739725360412189,1.7444242955265927,0.17738799359092436,4.150157,-22.731985
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,6.903,144.963,1/12/2019,16:45,Ewallet,138.06,4.761904762,6.903,7.9,3,-1.059038435364958,-0.05653670103139079,-1.059038435364958,-0.05653670103139079,-1.0811647564392284,-13.59115,-26.499918
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,3/3/2019,19:30,Ewallet,241.6,4.761904762,12.08,5.1,1,-0.129644865787594,-1.6595159622171702,-0.129644865787594,-1.6595159622171702,-0.5898975801315146,10.488661,-4.051076
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,3/23/2019,13:23,Ewallet,471.73,4.761904762,23.5865,6.9,0,0.947740072346057,0.029040220806159506,0.947740072346057,0.029040220806159506,0.08610790342222384,19.757975,1.646011
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,462.672,3/4/2019,11:27,Cash,440.64,4.761904762,22.032,8.0,1,0.9165606101877436,0.027284024523267857,0.9165606101877436,0.027284024523267857,-1.1744426594154862,20.157303,-4.939963
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,2/23/2019,11:12,Cash,680.31,4.761904762,34.0155,8.0,0,2.1221210951607103,0.41291795469038756,2.1221210951607103,0.41291795469038756,-0.5918270917272594,29.148136,2.941166
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,3/17/2019,16:36,Cash,309.88,4.761904762,15.494,4.2,2,0.21233176899426698,-0.9219499945061089,0.21233176899426698,-0.9219499945061089,1.589919882675894,1.4989059,33.70582
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2,9.318,195.678,1/16/2019,18:41,Credit card,186.36,4.761904762,9.318,8.5,4,-0.35033050059472726,1.6734758187460645,-0.35033050059472726,1.6734758187460645,1.0629285291584005,-14.116713,30.540798
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,1/8/2019,17:12,Cash,200.92,4.761904762,10.046,9.0,3,-0.7212481043597352,1.0570032617954415,-0.7212481043597352,1.0570032617954415,-0.490153959998204,-8.689127,28.321169
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,1/14/2019,10:38,Cash,17.75,4.761904762,0.8875,8.6,3,-2.3822861797894777,0.6876493057046188,-2.3822861797894777,0.6876493057046188,-0.5241942524187772,-38.522038,18.067234
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,1/31/2019,10:33,Ewallet,621.8,4.761904762,31.09,6.0,0,1.891435648572836,-0.8471110176253819,1.891435648572836,-0.8471110176253819,-0.4963614221431889,25.06768,17.531803
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,3/15/2019,14:38,Ewallet,86.0,4.761904762,4.3,6.2,1,-1.0389523194732346,-1.3079302167269076,-1.0389523194732346,-1.3079302167269076,-1.2793984344199736,-3.2196226,-12.249106
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2/24/2019,18:06,Credit card,402.6,4.761904762,20.13,5.0,1,0.8750971365829069,-1.7322041293754307,0.8750971365829069,-1.7322041293754307,-0.7777104311115498,4.6130257,6.9145412
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,2/8/2019,12:52,Credit card,324.85,4.761904762,16.2425,6.5,4,0.1745962962022537,-0.09328240526076144,0.1745962962022537,-0.09328240526076144,0.40517487346707926,18.805897,4.605089
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,3/22/2019,14:00,Cash,95.15,4.761904762,4.7575,6.0,4,-0.7550817446673252,0.6185220879489438,-0.7550817446673252,0.6185220879489438,2.167869485100662,-21.902586,-16.963013
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,408.408,1/24/2019,10:57,Cash,388.96,4.761904762,19.448,5.0,1,0.6545867651787052,-1.409125038253699,0.6545867651787052,-1.409125038253699,-0.127451658963672,8.083116,3.408269
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,446.964,3/14/2019,16:45,Ewallet,425.68,4.761904762,21.284,5.0,1,0.8142582681278806,-1.2870088893879896,0.8142582681278806,-1.2870088893879896,-0.03281130106337254,5.1686287,12.7378845
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,1/23/2019,11:15,Cash,318.08,4.761904762,15.904,9.2,1,0.07274903615367098,0.8071433615282452,0.07274903615367098,0.8071433615282452,-1.2288202568048467,-2.870972,19.20155
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,284.592,1/19/2019,20:29,Ewallet,271.04,4.761904762,13.552,9.6,1,-0.15002943709850433,0.771834301560197,-0.15002943709850433,0.771834301560197,-1.7478340189493478,2.306519,-13.7354965
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,19.232,403.872,1/27/2019,20:03,Credit card,384.64,4.761904762,19.232,8.4,4,0.634325822883634,1.5079216483712958,0.634325822883634,1.5079216483712958,0.8622343004445326,7.481999,-23.225725
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,2/3/2019,14:35,Credit card,235.8,4.761904762,11.79,6.0,2,-0.45124988024782714,-0.5356370169816485,-0.45124988024782714,-0.5356370169816485,0.22502669631560224,16.915697,-25.170399
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,3/25/2019,16:32,Ewallet,211.56,4.761904762,10.578,6.7,2,-0.6439424389565206,0.004152944415353899,-0.6439424389565206,0.004152944415353899,0.35515923604813704,-6.8229995,-9.671172
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2/24/2019,10:10,Credit card,95.36,4.761904762,4.768,4.1,2,-1.3083264343407603,-1.264573905067109,-1.3083264343407603,-1.264573905067109,1.3093991775825622,-35.493317,-2.7004697
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,2/7/2019,14:15,Cash,10.17,4.761904762,0.5085,5.9,2,-2.494439647997133,-0.7419592284706251,-2.494439647997133,-0.7419592284706251,0.23619353860982406,-35.376705,-17.250113
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,3/4/2019,10:05,Cash,206.13,4.761904762,10.3065,8.7,4,-0.5481246699870327,1.3098613924658096,-0.5481246699870327,1.3098613924658096,0.24284565366581284,-5.1517725,25.982271
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,21.028,441.588,2/14/2019,11:36,Credit card,420.56,4.761904762,21.028,4.5,0,0.7830584553366579,-1.374007087053561,0.7830584553366579,-1.374007087053561,0.48048611765492566,20.240664,5.467521
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,4.402,92.442,1/29/2019,18:15,Credit card,88.04,4.761904762,4.402,6.6,2,-1.486886549877199,-0.6050456139844279,-1.486886549877199,-0.6050456139844279,-0.430738958774291,-35.51933,0.2021269
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,1/28/2019,13:53,Credit card,648.99,4.761904762,32.4495,7.7,0,1.9651927282047728,0.21164803344887506,1.9651927282047728,0.21164803344887506,-0.6094072743072011,29.713284,-1.4255478
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,3/26/2019,18:37,Credit card,123.84,4.761904762,6.192,8.5,3,-1.3225904460983022,0.8346123354689119,-1.3225904460983022,0.8346123354689119,-0.22406756684898713,7.8802323,-27.47546
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,3/24/2019,18:27,Cash,649.5,4.761904762,32.475,5.2,0,2.0162378633095024,-1.163219948022259,2.0162378633095024,-1.163219948022259,-0.126805919781037,38.85651,23.625092
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,1/1/2019,14:42,Credit card,742.2,4.761904762,37.11,4.3,0,2.5423516137902213,-1.5702108711365144,2.5423516137902213,-1.5702108711365144,0.23947397996302944,26.694864,12.911634
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,1/24/2019,17:43,Cash,84.48,4.761904762,4.224,7.6,1,-1.0709689606295143,-0.6162299662760437,-1.0709689606295143,-0.6162299662760437,-1.7045273998861128,-3.806215,-3.6490023
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514,262.794,2/25/2019,18:37,Cash,250.28,4.761904762,12.514,9.5,3,-0.4094289405962376,1.577707080362497,-0.4094289405962376,1.577707080362497,-0.2387883450846467,6.048121,30.83296
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.54,1/9/2019,16:34,Cash,94.8,4.761904762,4.74,4.1,2,-0.8587131032248825,-2.425282933129154,-0.8587131032248825,-2.425282933129154,-0.6950277431728222,4.572651,-7.2351685
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,1,4.565,95.865,2/14/2019,14:42,Ewallet,91.3,4.761904762,4.565,9.2,4,-0.8959836216177105,2.1349699833858917,-0.8959836216177105,2.1349699833858917,1.150405137855101,1.7508565,-24.766705
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,3/12/2019,11:01,Ewallet,285.11,4.761904762,14.2555,5.4,1,0.00878939406409804,-1.241547426264722,0.00878939406409804,-1.241547426264722,-0.21707457271310412,11.120279,-5.8527904
